family,map,config,instance,alg,expanded,cost,optimal,time_ms,status,mvc,exp_over_mvc
industrial-plants,plant02,diag,28,mm,35613,160.160400,160.160000,10025.276,ok,13.0,2739.4615384615386
industrial-plants,plant02,diag,28,bia,3265,160.160400,160.160000,9.733,ok,13.0,251.15384615384616
industrial-plants,plant02,diag,28,bae,5269,160.160400,160.160000,14.987,ok,13.0,405.3076923076923
industrial-plants,plant02,diag,28,nbs,50370,160.160400,160.160000,118.725,ok,13.0,3874.6153846153848
industrial-plants,plant02,diag,28,gbfs,306,165.763237,160.160000,1.510,subopt,13.0,23.53846153846154
industrial-plants,plant02,diag,29,astar,1639,274.901624,274.902000,3.717,ok,1441.0,1.1374045801526718
industrial-plants,plant02,diag,29,rastar,1065159,274.901624,274.902000,3977.527,ok,1441.0,739.1804302567662
industrial-plants,plant02,diag,29,mm,574637,274.901624,274.902000,6663.164,ok,1441.0,398.7765440666204
industrial-plants,plant02,diag,29,bia,3255,274.901624,274.902000,9.011,ok,1441.0,2.258848022206801
industrial-plants,plant02,diag,29,bae,243097,274.901624,274.902000,1270.131,ok,1441.0,168.7002081887578
industrial-plants,plant02,diag,29,nbs,176310,274.901624,274.902000,628.581,ok,1441.0,122.35253296321999
industrial-plants,plant02,diag,29,gbfs,438,282.194933,274.902000,2.462,subopt,1441.0,0.3039555863983345
industrial-plants,plant02,diag,30,astar,2453,165.141407,165.141000,4.734,ok,2217.0,1.1064501578709969
industrial-plants,plant02,diag,30,rastar,20945,165.141407,165.141000,53.138,ok,2217.0,9.44745151105097
industrial-plants,plant02,diag,30,mm,17218,165.141407,165.141000,137.989,ok,2217.0,7.766350924672982
industrial-plants,plant02,diag,30,bia,4705,165.141407,165.141000,11.169,ok,2217.0,2.122237257555255
industrial-plants,plant02,diag,30,bae,20583,165.141407,165.141000,72.043,ok,2217.0,9.284167794316645
industrial-plants,plant02,diag,30,nbs,12356,165.141407,165.141000,25.304,ok,2217.0,5.573297248534055
industrial-plants,plant02,diag,30,gbfs,852,182.312251,165.141000,2.142,subopt,2217.0,0.38430311231393777
industrial-plants,plant02,diag,31,astar,2454,195.951132,195.951000,5.148,ok,2303.0,1.065566652192792
industrial-plants,plant02,diag,31,rastar,388782,195.951132,195.951000,1350.721,ok,2303.0,168.81545809813286
industrial-plants,plant02,diag,31,mm,226636,195.951132,195.951000,2684.766,ok,2303.0,98.4090316977855
industrial-plants,plant02,diag,31,bia,4903,195.951132,195.951000,13.330,ok,2303.0,2.128962223187147
industrial-plants,plant02,diag,31,bae,158922,195.951132,195.951000,869.607,ok,2303.0,69.00651324359531
industrial-plants,plant02,diag,31,nbs,66922,195.951132,195.951000,185.848,ok,2303.0,29.058619192357796
industrial-plants,plant02,diag,31,gbfs,340,200.781017,195.951000,1.609,subopt,2303.0,0.14763352149370387
industrial-plants,plant02,diag,32,astar,2454,275.376274,275.376000,5.132,ok,2234.0,1.098478066248881
industrial-plants,plant02,diag,32,rastar,1018015,275.376274,275.376000,3482.731,ok,2234.0,455.69158460161145
industrial-plants,plant02,diag,32,mm,557343,275.376274,275.376000,6350.472,ok,2234.0,249.48209489704567
industrial-plants,plant02,diag,32,bia,4903,275.376274,275.376000,14.456,ok,2234.0,2.194717994628469
industrial-plants,plant02,diag,32,bae,230477,275.376274,275.376000,1310.137,ok,2234.0,103.16786034019695
industrial-plants,plant02,diag,32,nbs,334394,275.376274,275.376000,1524.300,ok,2234.0,149.68397493285588
industrial-plants,plant02,diag,32,gbfs,468,278.304477,275.376000,2.418,subopt,2234.0,0.20948970456580127
industrial-plants,plant02,diag,33,astar,2454,271.398183,271.398000,5.144,ok,2234.0,1.098478066248881
industrial-plants,plant02,diag,33,rastar,928955,271.398183,271.398000,3146.365,ok,2234.0,415.825872873769
industrial-plants,plant02,diag,33,mm,506258,271.398183,271.398000,5832.019,ok,2234.0,226.61504028648164
industrial-plants,plant02,diag,33,bia,4903,271.398183,271.398000,14.560,ok,2234.0,2.194717994628469
industrial-plants,plant02,diag,33,bae,221673,271.398183,271.398000,1314.597,ok,2234.0,99.22694717994628
industrial-plants,plant02,diag,33,nbs,275126,271.398183,271.398000,1127.723,ok,2234.0,123.15398388540734
industrial-plants,plant02,diag,33,gbfs,468,274.326386,271.398000,2.418,subopt,2234.0,0.20948970456580127
industrial-plants,plant02,diag,34,astar,2456,259.016941,259.017000,5.422,ok,2323.0,1.0572535514421006
industrial-plants,plant02,diag,34,rastar,267219,259.016941,259.017000,1232.171,ok,2323.0,115.03185535944898
industrial-plants,plant02,diag,34,mm,152719,259.016941,259.017000,1878.138,ok,2323.0,65.74214377959535
industrial-plants,plant02,diag,34,bia,4907,259.016941,259.017000,13.074,ok,2323.0,2.112354713732243
industrial-plants,plant02,diag,34,bae,47887,259.016941,259.017000,209.642,ok,2323.0,20.614291863969004
industrial-plants,plant02,diag,34,nbs,10172,259.016941,259.017000,23.399,ok,2323.0,4.378820490744727
industrial-plants,plant02,diag,34,gbfs,366,259.845368,259.017000,2.444,subopt,2323.0,0.15755488592337494
industrial-plants,plant02,diag,35,astar,2456,201.812880,201.813000,5.410,ok,1086.0,2.261510128913444
industrial-plants,plant02,diag,35,rastar,192603,201.812880,201.813000,614.443,ok,1086.0,177.35082872928177
industrial-plants,plant02,diag,35,mm,111817,201.812880,201.813000,36763.755,ok,1086.0,102.9622467771639
industrial-plants,plant02,diag,35,bia,4907,201.812880,201.813000,13.508,ok,1086.0,4.51841620626151
industrial-plants,plant02,diag,35,bae,7543,201.812880,201.813000,21.574,ok,1086.0,6.945672191528545
industrial-plants,plant02,diag,35,nbs,21162,201.812880,201.813000,52.085,ok,1086.0,19.486187845303867
industrial-plants,plant02,diag,35,gbfs,300,202.641307,201.813000,1.797,subopt,1086.0,0.27624309392265195
industrial-plants,plant02,diag,36,astar,2456,180.680512,180.681000,5.391,ok,6.0,409.3333333333333
industrial-plants,plant02,diag,36,rastar,36829,180.680512,180.681000,90.508,ok,6.0,6138.166666666667
industrial-plants,plant02,diag,36,mm,20592,180.680512,180.681000,192.237,ok,6.0,3432.0
industrial-plants,plant02,diag,36,bia,3950,180.680512,180.681000,9.935,ok,6.0,658.3333333333334
industrial-plants,plant02,diag,36,bae,1455,180.680512,180.681000,3.775,ok,6.0,242.5
industrial-plants,plant02,diag,36,nbs,26588,180.680512,180.681000,57.654,ok,6.0,4431.333333333333
industrial-plants,plant02,diag,36,gbfs,406,213.036773,180.681000,1.619,subopt,6.0,67.66666666666667
industrial-plants,plant02,diag,37,astar,2457,170.172057,170.172000,5.031,ok,2313.0,1.0622568093385214
industrial-plants,plant02,diag,37,rastar,249441,170.172057,170.172000,863.373,ok,2313.0,107.84306095979248
industrial-plants,plant02,diag,37,mm,154279,170.172057,170.172000,1631.041,ok,2313.0,66.7008214440121
industrial-plants,plant02,diag,37,bia,4909,170.172057,170.172000,12.604,ok,2313.0,2.122351923908344
industrial-plants,plant02,diag,37,bae,105157,170.172057,170.172000,511.294,ok,2313.0,45.46346735840899
industrial-plants,plant02,diag,37,nbs,47344,170.172057,170.172000,128.216,ok,2313.0,20.468655425853868
industrial-plants,plant02,diag,37,gbfs,320,175.869329,170.172000,1.438,subopt,2313.0,0.13834846519671423
industrial-plants,plant02,diag,38,astar,2458,162.604586,162.605000,5.061,ok,2371.0,1.0366933783213834
industrial-plants,plant02,diag,38,rastar,164277,162.604586,162.605000,571.327,ok,2371.0,69.28595529312527
industrial-plants,plant02,diag,38,mm,109232,162.604586,162.605000,1224.854,ok,2371.0,46.070012652889076
industrial-plants,plant02,diag,38,bia,4911,162.604586,162.605000,13.225,ok,2371.0,2.07127794179671
industrial-plants,plant02,diag,38,bae,49560,162.604586,162.605000,225.022,ok,2371.0,20.90257275411219
industrial-plants,plant02,diag,38,nbs,9188,162.604586,162.605000,21.075,ok,2371.0,3.8751581611134545
industrial-plants,plant02,diag,38,gbfs,272,166.174051,162.605000,1.421,subopt,2371.0,0.11471952762547448
industrial-plants,plant02,diag,39,astar,2458,146.128775,146.129000,5.833,ok,45.0,54.62222222222222
industrial-plants,plant02,diag,39,rastar,26265,146.128775,146.129000,58.540,ok,45.0,583.6666666666666
industrial-plants,plant02,diag,39,mm,17355,146.128775,146.129000,142.799,ok,45.0,385.6666666666667
industrial-plants,plant02,diag,39,bia,4911,146.128775,146.129000,13.561,ok,45.0,109.13333333333334
industrial-plants,plant02,diag,39,bae,3581,146.128775,146.129000,10.884,ok,45.0,79.57777777777778
industrial-plants,plant02,diag,39,nbs,23394,146.128775,146.129000,48.857,ok,45.0,519.8666666666667
industrial-plants,plant02,diag,39,gbfs,196,149.056979,146.129000,1.263,subopt,45.0,4.355555555555555
industrial-plants,plant02,diag,40,astar,3273,338.556640,338.557000,6.702,ok,3001.0,1.0906364545151617
industrial-plants,plant02,diag,40,rastar,1680149,338.556640,338.557000,5785.382,ok,3001.0,559.8630456514495
industrial-plants,plant02,diag,40,mm,893883,338.556640,338.557000,9344.509,ok,3001.0,297.86171276241254
industrial-plants,plant02,diag,40,bia,6541,338.556640,338.557000,19.852,ok,3001.0,2.1796067977340887
industrial-plants,plant02,diag,40,bae,529797,338.556640,338.557000,3034.453,ok,3001.0,176.54015328223926
industrial-plants,plant02,diag,40,nbs,513892,338.556640,338.557000,2643.114,ok,3001.0,171.240253248917
industrial-plants,plant02,diag,40,gbfs,576,341.484843,338.557000,2.982,subopt,3001.0,0.1919360213262246
industrial-plants,plant02,diag,41,astar,3274,403.129207,403.129000,6.740,ok,2842.0,1.1520056298381423
industrial-plants,plant02,diag,41,rastar,2277194,403.129207,403.129000,7686.586,ok,2842.0,801.2646023926812
industrial-plants,plant02,diag,41,mm,1209736,403.129207,403.129000,14814.546,ok,2842.0,425.6636171710063
industrial-plants,plant02,diag,41,bia,6543,403.129207,403.129000,19.838,ok,2842.0,2.3022519352568613
industrial-plants,plant02,diag,41,bae,215453,403.129207,403.129000,1293.832,ok,2842.0,75.8103448275862
industrial-plants,plant02,diag,41,nbs,784946,403.129207,403.129000,4470.230,ok,2842.0,276.19493314567205
industrial-plants,plant02,diag,41,gbfs,696,420.671957,403.129000,3.259,subopt,2842.0,0.24489795918367346
industrial-plants,plant02,diag,42,astar,3274,118.556349,118.556000,6.252,ok,3177.0,1.0305319483789739
industrial-plants,plant02,diag,42,rastar,51101,118.556349,118.556000,139.842,ok,3177.0,16.084671073339628
industrial-plants,plant02,diag,42,mm,33538,118.556349,118.556000,21513.546,ok,3177.0,10.556499842618823
industrial-plants,plant02,diag,42,bia,6229,118.556349,118.556000,14.538,ok,3177.0,1.9606547056971986
industrial-plants,plant02,diag,42,bae,18467,118.556349,118.556000,61.104,ok,3177.0,5.812716399118665
industrial-plants,plant02,diag,42,nbs,8166,118.556349,118.556000,16.686,ok,3177.0,2.570349386213409
industrial-plants,plant02,diag,42,gbfs,222,120.213203,118.556000,0.741,subopt,3177.0,0.06987724268177525
industrial-plants,plant02,diag,43,astar,3274,344.824537,344.825000,6.822,ok,3001.0,1.0909696767744086
industrial-plants,plant02,diag,43,rastar,2014374,344.824537,344.825000,7429.568,ok,3001.0,671.2342552482506
industrial-plants,plant02,diag,43,mm,1063913,344.824537,344.825000,12792.620,ok,3001.0,354.519493502166
industrial-plants,plant02,diag,43,bia,6543,344.824537,344.825000,19.103,ok,3001.0,2.1802732422525826
industrial-plants,plant02,diag,43,bae,663863,344.824537,344.825000,4044.275,ok,3001.0,221.21392869043652
industrial-plants,plant02,diag,43,nbs,722278,344.824537,344.825000,4135.717,ok,3001.0,240.6791069643452
industrial-plants,plant02,diag,43,gbfs,578,347.752741,344.825000,3.081,subopt,3001.0,0.19260246584471843
industrial-plants,plant02,diag,44,astar,3275,177.997813,177.998000,6.507,ok,3124.0,1.048335467349552
industrial-plants,plant02,diag,44,rastar,253542,177.997813,177.998000,875.550,ok,3124.0,81.15941101152369
industrial-plants,plant02,diag,44,mm,158328,177.997813,177.998000,1666.034,ok,3124.0,50.681177976952625
industrial-plants,plant02,diag,44,bia,6545,177.997813,177.998000,18.116,ok,3124.0,2.0950704225352115
industrial-plants,plant02,diag,44,bae,106654,177.997813,177.998000,517.062,ok,3124.0,34.14020486555698
industrial-plants,plant02,diag,44,nbs,44632,177.997813,177.998000,118.778,ok,3124.0,14.286811779769526
industrial-plants,plant02,diag,44,gbfs,1754,192.576800,177.998000,4.434,subopt,3124.0,0.56145966709347
industrial-plants,plant02,diag,45,astar,3275,210.850278,210.850000,7.904,ok,2461.0,1.3307598537180008
industrial-plants,plant02,diag,45,rastar,20364,210.850278,210.850000,51.076,ok,2461.0,8.27468508736286
industrial-plants,plant02,diag,45,mm,15755,210.850278,210.850000,8807.302,ok,2461.0,6.401869158878505
industrial-plants,plant02,diag,45,bia,6545,210.850278,210.850000,18.202,ok,2461.0,2.659488013002844
industrial-plants,plant02,diag,45,bae,10991,210.850278,210.850000,30.530,ok,2461.0,4.466070702966274
industrial-plants,plant02,diag,45,nbs,7452,210.850278,210.850000,16.304,ok,2461.0,3.02803738317757
industrial-plants,plant02,diag,45,gbfs,258,213.971234,210.850000,1.987,subopt,2461.0,0.10483543275091427
industrial-plants,plant02,diag,46,astar,3275,180.770468,180.770000,7.050,ok,189.0,17.32804232804233
industrial-plants,plant02,diag,46,rastar,48423,180.770468,180.770000,124.976,ok,189.0,256.2063492063492
industrial-plants,plant02,diag,46,mm,30287,180.770468,180.770000,283.996,ok,189.0,160.24867724867724
industrial-plants,plant02,diag,46,bia,6545,180.770468,180.770000,16.666,ok,189.0,34.629629629629626
industrial-plants,plant02,diag,46,bae,36139,180.770468,180.770000,125.421,ok,189.0,191.2116402116402
industrial-plants,plant02,diag,46,nbs,41420,180.770468,180.770000,92.200,ok,189.0,219.15343915343917
industrial-plants,plant02,diag,46,gbfs,234,183.698672,180.770000,1.481,subopt,189.0,1.2380952380952381
industrial-plants,plant02,diag,47,astar,3276,120.673176,120.673000,6.411,ok,3185.0,1.0285714285714285
industrial-plants,plant02,diag,47,rastar,104596,120.673176,120.673000,339.806,ok,3185.0,32.84018838304553
industrial-plants,plant02,diag,47,mm,69926,120.673176,120.673000,672.795,ok,3185.0,21.954788069073782
industrial-plants,plant02,diag,47,bia,6533,120.673176,120.673000,15.929,ok,3185.0,2.051177394034537
industrial-plants,plant02,diag,47,bae,49048,120.673176,120.673000,228.879,ok,3185.0,15.399686028257458
industrial-plants,plant02,diag,47,nbs,11826,120.673176,120.673000,25.723,ok,3185.0,3.7130298273155415
industrial-plants,plant02,diag,47,gbfs,230,125.355339,120.673000,1.029,subopt,3185.0,0.07221350078492936
industrial-plants,plant02,diag,48,astar,3276,208.725490,208.725000,6.610,ok,3135.0,1.044976076555024
industrial-plants,plant02,diag,48,rastar,474453,208.725490,208.725000,1821.412,ok,3135.0,151.34066985645933
industrial-plants,plant02,diag,48,mm,273192,208.725490,208.725000,3090.918,ok,3135.0,87.14258373205742
industrial-plants,plant02,diag,48,bia,6547,208.725490,208.725000,18.237,ok,3135.0,2.0883572567783095
industrial-plants,plant02,diag,48,bae,348150,208.725490,208.725000,1982.422,ok,3135.0,111.05263157894737
industrial-plants,plant02,diag,48,nbs,184272,208.725490,208.725000,532.596,ok,3135.0,58.77894736842105
industrial-plants,plant02,diag,48,gbfs,318,213.188186,208.725000,1.685,subopt,3135.0,0.10143540669856459
industrial-plants,plant02,diag,49,astar,3277,248.452334,248.452000,8.620,ok,592.0,5.535472972972973
industrial-plants,plant02,diag,49,rastar,23979,248.452334,248.452000,54.530,ok,592.0,40.505067567567565
industrial-plants,plant02,diag,49,mm,15019,248.452334,248.452000,3552.409,ok,592.0,25.36993243243243
industrial-plants,plant02,diag,49,bia,6273,248.452334,248.452000,16.720,ok,592.0,10.596283783783784
industrial-plants,plant02,diag,49,bae,3159,248.452334,248.452000,8.366,ok,592.0,5.336148648648648
industrial-plants,plant02,diag,49,nbs,26844,248.452334,248.452000,55.341,ok,592.0,45.3445945945946
industrial-plants,plant02,diag,49,gbfs,304,251.573290,248.452000,2.237,subopt,592.0,0.5135135135135135
industrial-plants,plant02,diag,50,astar,4080,89.570484,89.570500,8.107,ok,4062.0,1.0044313146233383
industrial-plants,plant02,diag,50,rastar,15590,89.570484,89.570500,31.952,ok,4062.0,3.8380108321024125
industrial-plants,plant02,diag,50,mm,18198,89.570484,89.570500,15252.203,ok,4062.0,4.480059084194978
industrial-plants,plant02,diag,50,bia,8137,89.570484,89.570500,19.654,ok,4062.0,2.003200393894633
industrial-plants,plant02,diag,50,bae,16433,89.570484,89.570500,50.775,ok,4062.0,4.045544066962088
industrial-plants,plant02,diag,50,nbs,8226,89.570484,89.570500,17.975,ok,4062.0,2.0251107828655837
industrial-plants,plant02,diag,50,gbfs,668,120.312980,89.570500,1.716,subopt,4062.0,0.16445100935499754
industrial-plants,plant02,diag,51,astar,4083,250.205237,250.205000,9.693,ok,4.0,1020.75
industrial-plants,plant02,diag,51,rastar,129363,250.205237,250.205000,352.725,ok,4.0,32340.75
industrial-plants,plant02,diag,51,mm,0,0,250.205000,60000.000,timeout,4.0,0.0
industrial-plants,plant02,diag,51,bia,8161,250.205237,250.205000,24.858,ok,4.0,2040.25
industrial-plants,plant02,diag,51,bae,10221,250.205237,250.205000,33.783,ok,4.0,2555.25
industrial-plants,plant02,diag,51,nbs,80152,250.205237,250.205000,194.347,ok,4.0,20038.0
industrial-plants,plant02,diag,51,gbfs,450,272.899786,250.205000,2.396,subopt,4.0,112.5
industrial-plants,plant02,diag,52,astar,4083,202.430098,202.430000,11.140,ok,110.0,37.11818181818182
industrial-plants,plant02,diag,52,rastar,69774,202.430098,202.430000,181.218,ok,110.0,634.3090909090909
industrial-plants,plant02,diag,52,mm,39689,202.430098,202.430000,30969.927,ok,110.0,360.8090909090909
industrial-plants,plant02,diag,52,bia,8161,202.430098,202.430000,25.996,ok,110.0,74.19090909090909
industrial-plants,plant02,diag,52,bae,8687,202.430098,202.430000,28.040,ok,110.0,78.97272727272727
industrial-plants,plant02,diag,52,nbs,61132,202.430098,202.430000,141.641,ok,110.0,555.7454545454545
industrial-plants,plant02,diag,52,gbfs,284,205.358301,202.430000,1.644,subopt,110.0,2.581818181818182
industrial-plants,plant02,diag,53,astar,4084,186.686962,186.687000,10.974,ok,4077.0,1.0017169487368163
industrial-plants,plant02,diag,53,rastar,6269,186.686962,186.687000,16.154,ok,4077.0,1.5376502330144715
industrial-plants,plant02,diag,53,mm,5811,186.686962,186.687000,1329.615,ok,4077.0,1.4253127299484916
industrial-plants,plant02,diag,53,bia,7063,186.686962,186.687000,20.509,ok,4077.0,1.732401275447633
industrial-plants,plant02,diag,53,bae,7073,186.686962,186.687000,21.799,ok,4077.0,1.7348540593573707
industrial-plants,plant02,diag,53,nbs,5624,186.686962,186.687000,12.985,ok,4077.0,1.3794456708363994
industrial-plants,plant02,diag,53,gbfs,220,188.343817,186.687000,1.584,subopt,4077.0,0.053961246014226145
industrial-plants,plant02,diag,54,astar,4086,151.067230,151.067000,8.562,ok,4009.0,1.0192067847343478
industrial-plants,plant02,diag,54,rastar,5170,151.067230,151.067000,11.426,ok,4009.0,1.2895984035919181
industrial-plants,plant02,diag,54,mm,9191,151.067230,151.067000,49.222,ok,4009.0,2.292591668745323
industrial-plants,plant02,diag,54,bia,8085,151.067230,151.067000,21.880,ok,4009.0,2.0167123971065104
industrial-plants,plant02,diag,54,bae,8923,151.067230,151.067000,25.499,ok,4009.0,2.225742080319282
industrial-plants,plant02,diag,54,nbs,8186,151.067230,151.067000,19.443,ok,4009.0,2.041905712147668
industrial-plants,plant02,diag,54,gbfs,428,199.136549,151.067000,1.533,subopt,4009.0,0.10675979047143926
