tag,instance,alg,expanded,generated,cost,optimal,time_ms,status,peak_mb
level20|w050,56,nbs,3436116,83962304,1009.448169,1009.450000,6432.959,ok,380.6
level20|w050,57,astar,3331006,81371813,1393.115170,1393.120000,5224.807,ok,401.0
level20|w050,57,mm,0,0,0,1393.120000,300000.000,timeout,1033.7
level20|w050,57,bae,3678214,89837269,1393.115170,1393.120000,9656.753,ok,515.7
level20|w050,57,bia,3914129,95519371,1393.115170,1393.120000,8703.704,ok,423.2
level20|w050,57,nbs,3741060,91338276,1393.115170,1393.120000,6684.891,ok,402.1
level20|w050,58,astar,1765015,42853557,576.151897,576.152000,2833.677,ok,217.5
level20|w050,58,mm,0,0,0,576.152000,300000.000,timeout,541.1
level20|w050,58,bae,1524252,37008961,576.151897,576.152000,3891.612,ok,231.4
level20|w050,58,bia,1659234,40294194,576.151897,576.152000,3500.622,ok,195.8
level20|w050,58,nbs,1721002,41749151,576.151897,576.152000,3181.240,ok,200.3
level20|w050,59,astar,3640415,88895650,1146.624547,1146.620000,5793.215,ok,426.5
level20|w050,59,mm,0,0,0,1146.620000,300000.000,timeout,991.2
level20|w050,59,bae,3320450,81136972,1146.624547,1146.620000,9236.812,ok,474.3
level20|w050,59,bia,3294596,80493867,1146.624547,1146.620000,7592.963,ok,370.6
level20|w050,59,nbs,3535040,86354248,1146.624547,1146.620000,6378.541,ok,412.6
level20|w050,60,astar,3461158,84528905,1431.387055,1431.390000,5754.702,ok,406.9
level20|w050,60,mm,0,0,0,1431.390000,300000.000,timeout,966.5
level20|w050,60,bae,3633585,88756608,1431.387055,1431.390000,10031.809,ok,506.2
level20|w050,60,bia,3880237,94692560,1431.387055,1431.390000,8961.004,ok,420.4
level20|w050,60,nbs,3741060,91338276,1431.387055,1431.390000,7336.568,ok,403.1
level20|w050,61,astar,3359206,82059198,1388.891574,1388.890000,5710.107,ok,402.6
level20|w050,61,mm,0,0,0,1388.890000,300000.000,timeout,923.8
level20|w050,61,bae,3680151,89883577,1388.891574,1388.890000,10073.821,ok,515.6
level20|w050,61,bia,3916317,95573581,1388.891574,1388.890000,9278.530,ok,422.3
level20|w050,61,nbs,3741060,91338276,1388.891574,1388.890000,7522.373,ok,403.4
level20|w050,62,astar,3759310,91778220,1207.391377,1207.390000,6378.021,ok,436.8
level20|w050,62,mm,0,0,0,1207.390000,300000.000,timeout,997.8
level20|w050,62,bae,3319618,81115894,1207.391377,1207.390000,8876.486,ok,480.6
level20|w050,62,bia,3297804,80571313,1207.391377,1207.390000,7693.630,ok,369.6
level20|w050,62,nbs,3535040,86354248,1207.391377,1207.390000,6792.067,ok,412.2
level20|w050,63,astar,3750034,91551992,1451.602929,1451.600000,5771.177,ok,436.8
level20|w050,63,mm,0,0,0,1451.600000,300000.000,timeout,945.9
level20|w050,63,bae,3682171,89931727,1451.602929,1451.600000,9897.194,ok,560.3
level20|w050,63,bia,3921404,95699834,1451.602929,1451.600000,8543.518,ok,420.9
level20|w050,63,nbs,3741060,91338276,1451.602929,1451.600000,6629.792,ok,400.9
level20|w050,64,astar,1015929,24701311,504.978189,504.978000,1486.655,ok,131.0
level20|w050,64,mm,0,0,0,504.978000,300000.000,timeout,338.2
level20|w050,64,bae,1278704,31078655,504.978189,504.978000,3177.004,ok,186.9
level20|w050,64,bia,1272324,30912153,504.978189,504.978000,2564.550,ok,149.9
level20|w050,64,nbs,1359850,33042982,504.978189,504.978000,2379.265,ok,156.3
level20|w050,65,astar,1561311,37897175,628.186676,628.187000,2398.799,ok,203.9
level20|w050,65,mm,0,0,0,628.187000,300000.000,timeout,628.2
level20|w050,65,bae,1987679,48793658,628.186676,628.187000,5365.264,ok,295.9
level20|w050,65,bia,2406133,58931168,628.186676,628.187000,5292.518,ok,281.3
level20|w050,65,nbs,2246368,55096686,628.186676,628.187000,4297.882,ok,286.0
level20|w050,66,astar,1774198,43349251,584.598948,584.599000,2793.181,ok,220.5
level20|w050,66,mm,0,0,0,584.599000,300000.000,timeout,569.1
level20|w050,66,bae,2053356,50439541,584.598948,584.599000,5509.559,ok,301.5
level20|w050,66,bia,2228040,54655243,584.598948,584.599000,4971.357,ok,283.4
level20|w050,66,nbs,2289302,56139926,584.598948,584.599000,4322.580,ok,288.2
level20|w050,67,astar,3370015,82320005,1208.683177,1208.680000,5596.363,ok,402.6
